ID,Date,Variable,value
MX000017004,1967-11-30,tmin,160
MX000017004,1967-11-30,prcp,0
MX000017004,1967-11-30,tmax,260
MX000017004,1967-12-01,tmin,140
MX000017004,1967-12-01,prcp,54
MX000017004,1967-12-01,tmax,260
MX000017004,1967-12-02,tmin,140
MX000017004,1967-12-02,prcp,35
MX000017004,1967-12-02,tmax,250
MX000017004,1967-12-03,tmin,140
MX000017004,1967-12-03,prcp,129
MX000017004,1967-12-03,tmax,250
MX000017004,1967-12-04,tmin,130
MX000017004,1967-12-04,prcp,107
MX000017004,1967-12-04,tmax,240
MX000017004,1967-12-05,tmin,100
MX000017004,1967-12-05,prcp,0
MX000017004,1967-12-05,tmax,230
MX000017004,1967-12-06,tmin,110
MX000017004,1967-12-06,prcp,64
MX000017004,1967-12-06,tmax,210
MX000017004,1967-12-07,tmin,60
MX000017004,1967-12-07,prcp,0
MX000017004,1967-12-07,tmax,270
MX000017004,1967-12-08,tmin,120
MX000017004,1967-12-08,prcp,0
MX000017004,1967-12-08,tmax,300
MX000017004,1967-12-09,tmin,150
MX000017004,1967-12-09,prcp,0
MX000017004,1967-12-09,tmax,310
MX000017004,1967-12-10,tmin,150
MX000017004,1967-12-10,prcp,0
MX000017004,1967-12-10,tmax,320
MX000017004,1967-12-11,tmin,160
MX000017004,1967-12-11,prcp,95
MX000017004,1967-12-11,tmax,260
MX000017004,1967-12-12,tmin,140
MX000017004,1967-12-12,prcp,0
MX000017004,1967-12-12,tmax,240
MX000017004,1967-12-13,tmin,140
MX000017004,1967-12-13,prcp,31
MX000017004,1967-12-13,tmax,280
MX000017004,1967-12-14,tmin,150
MX000017004,1967-12-14,prcp,22
MX000017004,1967-12-14,tmax,240
MX000017004,1967-12-15,tmin,150
MX000017004,1967-12-15,prcp,667
MX000017004,1967-12-15,tmax,270
MX000017004,1967-12-16,tmin,150
MX000017004,1967-12-16,prcp,0
MX000017004,1967-12-16,tmax,260
MX000017004,1967-12-17,tmin,110
MX000017004,1967-12-17,prcp,0
MX000017004,1967-12-17,tmax,270
MX000017004,1967-12-18,tmin,120
MX000017004,1967-12-18,prcp,0
MX000017004,1967-12-18,tmax,280
MX000017004,1967-12-19,tmin,150
MX000017004,1967-12-19,prcp,0
MX000017004,1967-12-19,tmax,280
MX000017004,1967-12-20,tmin,150
MX000017004,1967-12-20,prcp,0
MX000017004,1967-12-20,tmax,320
MX000017004,1967-12-21,tmin,180
MX000017004,1967-12-21,prcp,0
MX000017004,1967-12-21,tmax,320
MX000017004,1967-12-22,tmin,160
MX000017004,1967-12-22,prcp,0
MX000017004,1967-12-22,tmax,340
MX000017004,1967-12-23,tmin,200
MX000017004,1967-12-23,prcp,0
MX000017004,1967-12-23,tmax,250
MX000017004,1967-12-24,tmin,150
MX000017004,1967-12-24,prcp,16
MX000017004,1967-12-24,tmax,260
MX000017004,1967-12-25,tmin,160
MX000017004,1967-12-25,prcp,13
MX000017004,1967-12-25,tmax,270
MX000017004,1967-12-26,tmin,140
MX000017004,1967-12-26,prcp,0
MX000017004,1967-12-26,tmax,290
MX000017004,1967-12-27,tmin,150
MX000017004,1967-12-27,prcp,0
MX000017004,1967-12-27,tmax,230
MX000017004,1967-12-28,tmin,100
MX000017004,1967-12-28,prcp,0
MX000017004,1967-12-28,tmax,230
MX000017004,1967-12-29,tmin,140
MX000017004,1967-12-29,prcp,48
MX000017004,1967-12-29,tmax,250
MX000017004,1967-12-30,tmin,120
MX000017004,1967-12-30,prcp,0
MX000017004,1967-12-30,tmax,310
MX000017004,1967-12-31,tmin,180
MX000017004,1967-12-31,prcp,0
MX000017004,1967-12-31,tmax,320
MX000017004,1968-01-01,tmin,180
MX000017004,1968-01-01,prcp,0
MX000017004,1968-01-01,tmax,330
MX000017004,1968-01-02,tmin,150
MX000017004,1968-01-02,prcp,0
MX000017004,1968-01-02,tmax,300
MX000017004,1968-01-03,tmin,170
MX000017004,1968-01-03,prcp,0
MX000017004,1968-01-03,tmax,270
MX000017004,1968-01-04,tmin,150
MX000017004,1968-01-04,prcp,161
MX000017004,1968-01-04,tmax,270
MX000017004,1968-01-05,tmin,160
MX000017004,1968-01-05,prcp,52
MX000017004,1968-01-05,tmax,230
MX000017004,1968-01-06,tmin,160
MX000017004,1968-01-06,prcp,185
MX000017004,1968-01-06,tmax,250
MX000017004,1968-01-07,tmin,160
MX000017004,1968-01-07,prcp,48
MX000017004,1968-01-07,tmax,250
MX000017004,1968-01-08,tmin,140
MX000017004,1968-01-08,prcp,0
MX000017004,1968-01-08,tmax,250
MX000017004,1968-01-09,tmin,140
MX000017004,1968-01-09,prcp,0
MX000017004,1968-01-09,tmax,230
MX000017004,1968-01-10,tmin,100
MX000017004,1968-01-10,prcp,0
MX000017004,1968-01-10,tmax,280
MX000017004,1968-01-11,tmin,160
MX000017004,1968-01-11,prcp,0
MX000017004,1968-01-11,tmax,300
MX000017004,1968-01-12,tmin,160
MX000017004,1968-01-12,prcp,0
MX000017004,1968-01-12,tmax,300
MX000017004,1968-01-13,tmin,170
MX000017004,1968-01-13,prcp,0
MX000017004,1968-01-13,tmax,290
MX000017004,1968-01-14,tmin,170
MX000017004,1968-01-14,prcp,0
MX000017004,1968-01-14,tmax,290
MX000017004,1968-01-15,tmin,180
MX000017004,1968-01-15,prcp,46
MX000017004,1968-01-15,tmax,270
MX000017004,1968-01-16,tmin,160
MX000017004,1968-01-16,prcp,104
MX000017004,1968-01-16,tmax,270
MX000017004,1968-01-17,tmin,140
MX000017004,1968-01-17,prcp,13
MX000017004,1968-01-17,tmax,260
MX000017004,1968-01-18,tmin,150
MX000017004,1968-01-18,prcp,0
MX000017004,1968-01-18,tmax,260
MX000017004,1968-01-19,tmin,160
MX000017004,1968-01-19,prcp,0
MX000017004,1968-01-19,tmax,260
MX000017004,1968-01-20,tmin,130
MX000017004,1968-01-20,prcp,0
MX000017004,1968-01-20,tmax,270
MX000017004,1968-01-21,tmin,150
MX000017004,1968-01-21,prcp,0
MX000017004,1968-01-21,tmax,270
MX000017004,1968-01-22,tmin,140
MX000017004,1968-01-22,prcp,0
MX000017004,1968-01-22,tmax,270
MX000017004,1968-01-23,tmin,130
MX000017004,1968-01-23,prcp,0
MX000017004,1968-01-23,tmax,320
MX000017004,1968-01-24,tmin,160
MX000017004,1968-01-24,prcp,0
MX000017004,1968-01-24,tmax,300
MX000017004,1968-01-25,tmin,150
MX000017004,1968-01-25,prcp,0
MX000017004,1968-01-25,tmax,270
MX000017004,1968-01-26,tmin,170
MX000017004,1968-01-26,prcp,0
MX000017004,1968-01-26,tmax,310
MX000017004,1968-01-27,tmin,180
MX000017004,1968-01-27,prcp,164
MX000017004,1968-01-27,tmax,240
MX000017004,1968-01-28,tmin,170
MX000017004,1968-01-28,prcp,288
MX000017004,1968-01-28,tmax,270
MX000017004,1968-01-29,tmin,160
MX000017004,1968-01-29,prcp,0
MX000017004,1968-01-29,tmax,240
MX000017004,1968-01-30,tmin,160
MX000017004,1968-01-30,prcp,0
MX000017004,1968-01-30,tmax,270
MX000017004,1968-01-31,tmin,160
MX000017004,1968-01-31,prcp,14
MX000017004,1968-01-31,tmax,270
MX000017004,1968-02-01,tmin,150
MX000017004,1968-02-01,prcp,0
MX000017004,1968-02-01,tmax,270
MX000017004,1968-02-02,tmin,140
MX000017004,1968-02-02,prcp,0
MX000017004,1968-02-02,tmax,260
MX000017004,1968-02-03,tmin,120
MX000017004,1968-02-03,prcp,0
MX000017004,1968-02-03,tmax,260
MX000017004,1968-02-04,tmin,100
MX000017004,1968-02-04,prcp,0
MX000017004,1968-02-04,tmax,300
MX000017004,1968-02-05,tmin,160
MX000017004,1968-02-05,prcp,0
MX000017004,1968-02-05,tmax,310
MX000017004,1968-02-06,tmin,150
MX000017004,1968-02-06,prcp,0
MX000017004,1968-02-06,tmax,330
MX000017004,1968-02-07,tmin,160
MX000017004,1968-02-07,prcp,0
MX000017004,1968-02-07,tmax,270
MX000017004,1968-02-08,tmin,110
MX000017004,1968-02-08,prcp,24
MX000017004,1968-02-08,tmax,260
MX000017004,1968-02-09,tmin,170
MX000017004,1968-02-09,prcp,314
MX000017004,1968-02-09,tmax,270
MX000017004,1968-02-10,tmin,170
MX000017004,1968-02-10,prcp,0
MX000017004,1968-02-10,tmax,290
MX000017004,1968-02-11,tmin,170
MX000017004,1968-02-11,prcp,226
MX000017004,1968-02-11,tmax,260
MX000017004,1968-02-12,tmin,140
MX000017004,1968-02-12,prcp,0
MX000017004,1968-02-12,tmax,200
MX000017004,1968-02-13,tmin,140
MX000017004,1968-02-13,prcp,64
MX000017004,1968-02-13,tmax,240
MX000017004,1968-02-14,tmin,100
MX000017004,1968-02-14,prcp,0
MX000017004,1968-02-14,tmax,230
MX000017004,1968-02-15,tmin,80
MX000017004,1968-02-15,prcp,0
MX000017004,1968-02-15,tmax,280
MX000017004,1968-02-16,tmin,160
MX000017004,1968-02-16,prcp,0
MX000017004,1968-02-16,tmax,320
MX000017004,1968-02-17,tmin,170
MX000017004,1968-02-17,prcp,0
MX000017004,1968-02-17,tmax,310
MX000017004,1968-02-18,tmin,170
MX000017004,1968-02-18,prcp,0
MX000017004,1968-02-18,prcp,0
MX000017004,1968-02-19,prcp,0
MX000017004,1968-02-19,prcp,0
MX000017004,1968-02-19,prcp,0
MX000017004,1968-02-20,tmax,350
MX000017004,1968-02-20,tmin,150
MX000017004,1968-02-20,prcp,0
MX000017004,1968-02-21,tmax,300
MX000017004,1968-02-21,tmin,135
MX000017004,1968-02-21,prcp,0
MX000017004,1968-02-22,tmax,280
MX000017004,1968-02-22,tmin,125
MX000017004,1968-02-22,prcp,0
MX000017004,1968-02-23,tmax,310
MX000017004,1968-02-23,tmin,120
MX000017004,1968-02-23,prcp,0
MX000017004,1968-02-24,tmax,270
MX000017004,1968-02-24,tmin,110
MX000017004,1968-02-24,prcp,0
MX000017004,1968-02-25,tmax,260
MX000017004,1968-02-25,tmin,140
MX000017004,1968-02-25,prcp,0
MX000017004,1968-02-26,tmax,225
MX000017004,1968-02-26,tmin,130
MX000017004,1968-02-26,prcp,0
MX000017004,1968-02-27,tmax,260
MX000017004,1968-02-27,tmin,160
MX000017004,1968-02-27,prcp,0
MX000017004,1968-02-28,tmax,280
MX000017004,1968-02-28,tmin,165
MX000017004,1968-02-28,prcp,62
MX000017004,1968-02-29,tmax,260
MX000017004,1968-02-29,tmin,140
MX000017004,1968-02-29,prcp,39
MX000017004,1968-03-01,tmax,180
MX000017004,1968-03-01,tmin,160
MX000017004,1968-03-01,prcp,0
MX000017004,1968-03-02,tmax,180
MX000017004,1968-03-02,tmin,110
MX000017004,1968-03-02,prcp,0
MX000017004,1968-03-03,tmax,260
MX000017004,1968-03-03,tmin,140
MX000017004,1968-03-03,prcp,0
MX000017004,1968-03-04,tmax,290
MX000017004,1968-03-04,tmin,160
MX000017004,1968-03-04,prcp,0
MX000017004,1968-03-05,tmax,300
MX000017004,1968-03-05,tmin,180
MX000017004,1968-03-05,prcp,0
MX000017004,1968-03-06,tmax,270
MX000017004,1968-03-06,tmin,180
MX000017004,1968-03-06,prcp,0
MX000017004,1968-03-07,tmax,250
MX000017004,1968-03-07,tmin,160
MX000017004,1968-03-07,prcp,50
MX000017004,1968-03-08,tmax,240
MX000017004,1968-03-08,tmin,160
MX000017004,1968-03-08,prcp,60
MX000017004,1968-03-09,tmax,270
MX000017004,1968-03-09,tmin,165
MX000017004,1968-03-09,prcp,0
MX000017004,1968-03-10,tmax,270
MX000017004,1968-03-10,tmin,160
MX000017004,1968-03-10,prcp,10
MX000017004,1968-03-11,tmax,235
MX000017004,1968-03-11,tmin,120
MX000017004,1968-03-11,prcp,0
MX000017004,1968-03-12,tmax,250
MX000017004,1968-03-12,tmin,140
MX000017004,1968-03-12,prcp,0
MX000017004,1968-03-13,tmax,225
MX000017004,1968-03-13,tmin,100
MX000017004,1968-03-13,prcp,0
MX000017004,1968-03-14,tmax,240
MX000017004,1968-03-14,tmin,130
MX000017004,1968-03-14,prcp,0
MX000017004,1968-03-15,tmax,310
MX000017004,1968-03-15,tmin,180
MX000017004,1968-03-15,prcp,0
MX000017004,1968-03-16,tmax,250
MX000017004,1968-03-16,tmin,180
MX000017004,1968-03-16,prcp,1
MX000017004,1968-03-17,tmax,260
MX000017004,1968-03-17,tmin,150
MX000017004,1968-03-17,prcp,65
MX000017004,1968-03-18,tmax,230
MX000017004,1968-03-18,tmin,150
MX000017004,1968-03-18,prcp,150
MX000017004,1968-03-19,tmax,265
MX000017004,1968-03-19,tmin,160
MX000017004,1968-03-19,prcp,2
MX000017004,1968-03-20,tmax,255
MX000017004,1968-03-20,tmin,130
MX000017004,1968-03-20,prcp,0
MX000017004,1968-03-21,tmax,260
MX000017004,1968-03-21,tmin,150
MX000017004,1968-03-21,prcp,0
MX000017004,1968-03-22,tmax,250
MX000017004,1968-03-22,tmin,140
MX000017004,1968-03-22,prcp,0
MX000017004,1968-03-23,tmax,220
MX000017004,1968-03-23,tmin,80
MX000017004,1968-03-23,prcp,0
MX000017004,1968-03-24,tmax,240
MX000017004,1968-03-24,tmin,150
MX000017004,1968-03-24,prcp,0
MX000017004,1968-03-25,tmax,230
MX000017004,1968-03-25,tmin,110
MX000017004,1968-03-25,prcp,0
MX000017004,1968-03-26,tmax,280
MX000017004,1968-03-26,tmin,145
MX000017004,1968-03-26,prcp,0
MX000017004,1968-03-27,tmax,305
MX000017004,1968-03-27,tmin,185
MX000017004,1968-03-27,prcp,0
MX000017004,1968-03-28,tmax,235
MX000017004,1968-03-28,tmin,170
MX000017004,1968-03-28,prcp,79
MX000017004,1968-03-29,tmax,255
MX000017004,1968-03-29,tmin,160
MX000017004,1968-03-29,prcp,110
MX000017004,1968-03-30,tmax,255
MX000017004,1968-03-30,tmin,170
MX000017004,1968-03-30,prcp,190
MX000017004,1968-03-31,tmax,240
MX000017004,1968-03-31,tmin,150
MX000017004,1968-03-31,prcp,3
MX000017004,1968-04-01,tmax,240
MX000017004,1968-04-01,tmin,155
MX000017004,1968-04-01,prcp,11
MX000017004,1968-04-02,tmax,280
MX000017004,1968-04-02,tmin,159
MX000017004,1968-04-02,prcp,0
MX000017004,1968-04-03,tmax,240
MX000017004,1968-04-03,tmin,112
MX000017004,1968-04-03,prcp,0
MX000017004,1968-04-04,tmax,120
MX000017004,1968-04-04,tmin,100
MX000017004,1968-04-04,prcp,195
MX000017004,1968-04-05,tmax,260
MX000017004,1968-04-05,tmin,110
MX000017004,1968-04-05,prcp,0
MX000017004,1968-04-06,tmax,294
MX000017004,1968-04-06,tmin,150
MX000017004,1968-04-06,prcp,0
MX000017004,1968-04-07,tmax,266
MX000017004,1968-04-07,tmin,150
MX000017004,1968-04-07,prcp,2
MX000017004,1968-04-08,tmax,342
MX000017004,1968-04-08,tmin,200
MX000017004,1968-04-08,prcp,0
MX000017004,1968-04-09,tmax,280
MX000017004,1968-04-09,tmin,170
MX000017004,1968-04-09,prcp,94
MX000017004,1968-04-10,tmax,312
MX000017004,1968-04-10,tmin,141
MX000017004,1968-04-10,prcp,0
MX000017004,1968-04-11,tmax,274
MX000017004,1968-04-11,tmin,169
MX000017004,1968-04-11,prcp,16
MX000017004,1968-04-12,tmax,251
MX000017004,1968-04-12,tmin,150
MX000017004,1968-04-12,prcp,136
MX000017004,1968-04-13,tmax,267
MX000017004,1968-04-13,tmin,162
MX000017004,1968-04-13,prcp,0
MX000017004,1968-04-14,tmax,260
MX000017004,1968-04-14,tmin,134
MX000017004,1968-04-14,prcp,0
MX000017004,1968-04-15,tmax,170
MX000017004,1968-04-15,tmin,107
MX000017004,1968-04-15,prcp,0
MX000017004,1968-04-16,tmax,250
MX000017004,1968-04-16,tmin,132
MX000017004,1968-04-16,prcp,0
MX000017004,1968-04-17,tmax,213
MX000017004,1968-04-17,tmin,130
MX000017004,1968-04-17,prcp,0
MX000017004,1968-04-18,tmax,260
MX000017004,1968-04-18,tmin,102
MX000017004,1968-04-18,prcp,0
MX000017004,1968-04-19,tmax,260
MX000017004,1968-04-19,tmin,140
MX000017004,1968-04-19,prcp,0
MX000017004,1968-04-20,tmax,272
MX000017004,1968-04-20,tmin,140
MX000017004,1968-04-20,prcp,0
MX000017004,1968-04-21,tmax,250
MX000017004,1968-04-21,tmin,150
MX000017004,1968-04-21,prcp,20
MX000017004,1968-04-22,tmax,270
MX000017004,1968-04-22,tmin,164
MX000017004,1968-04-22,prcp,113
MX000017004,1968-04-23,tmax,290
MX000017004,1968-04-23,tmin,180
MX000017004,1968-04-23,prcp,0
MX000017004,1968-04-24,tmax,250
MX000017004,1968-04-24,tmin,162
MX000017004,1968-04-24,prcp,31
MX000017004,1968-04-25,tmax,260
MX000017004,1968-04-25,tmin,160
MX000017004,1968-04-25,prcp,180
MX000017004,1968-04-26,tmax,260
MX000017004,1968-04-26,tmin,130
MX000017004,1968-04-26,prcp,0
MX000017004,1968-04-27,tmax,243
MX000017004,1968-04-27,tmin,122
MX000017004,1968-04-27,prcp,0
MX000017004,1968-04-28,tmax,270
MX000017004,1968-04-28,tmin,140
MX000017004,1968-04-28,prcp,0
MX000017004,1968-04-29,tmax,280
MX000017004,1968-04-29,tmin,140
MX000017004,1968-04-29,prcp,0
MX000017004,1968-04-30,tmax,320
MX000017004,1968-04-30,tmin,174
MX000017004,1968-04-30,prcp,0
MX000017004,1968-05-01,tmax,322
MX000017004,1968-05-01,tmin,190
MX000017004,1968-05-01,prcp,0
MX000017004,1968-05-02,tmax,321
MX000017004,1968-05-02,tmin,180
MX000017004,1968-05-02,prcp,0
MX000017004,1968-05-03,tmax,292
MX000017004,1968-05-03,tmin,200
MX000017004,1968-05-03,prcp,0
MX000017004,1968-05-04,tmax,270
MX000017004,1968-05-04,tmin,170
MX000017004,1968-05-04,prcp,79
MX000017004,1968-05-05,tmax,260
MX000017004,1968-05-05,tmin,162
MX000017004,1968-05-05,prcp,126
MX000017004,1968-05-06,tmax,220
MX000017004,1968-05-06,tmin,160
MX000017004,1968-05-06,prcp,360
MX000017004,1968-05-07,tmax,260
MX000017004,1968-05-07,tmin,158
MX000017004,1968-05-07,prcp,29
MX000017004,1968-05-08,tmax,270
MX000017004,1968-05-08,tmin,158
MX000017004,1968-05-08,prcp,0
MX000017004,1968-05-09,tmax,270
MX000017004,1968-05-09,tmin,143
MX000017004,1968-05-09,prcp,0
MX000017004,1968-05-10,tmax,250
MX000017004,1968-05-10,tmin,110
MX000017004,1968-05-10,prcp,0
MX000017004,1968-05-11,tmax,240
MX000017004,1968-05-11,tmin,124
MX000017004,1968-05-11,prcp,0
MX000017004,1968-05-12,tmax,264
MX000017004,1968-05-12,tmin,117
MX000017004,1968-05-12,prcp,0
MX000017004,1968-05-13,tmax,278
MX000017004,1968-05-13,tmin,178
MX000017004,1968-05-13,prcp,0
MX000017004,1968-05-14,tmax,310
MX000017004,1968-05-14,tmin,184
MX000017004,1968-05-14,prcp,0
MX000017004,1968-05-15,tmax,280
MX000017004,1968-05-15,tmin,172
MX000017004,1968-05-15,prcp,11
MX000017004,1968-05-16,tmax,270
MX000017004,1968-05-16,tmin,160
MX000017004,1968-05-16,prcp,0
MX000017004,1968-05-17,tmax,266
MX000017004,1968-05-17,tmin,155
MX000017004,1968-05-17,prcp,0
MX000017004,1968-05-18,tmax,260
MX000017004,1968-05-18,tmin,137
MX000017004,1968-05-18,prcp,1
MX000017004,1968-05-19,tmax,292
MX000017004,1968-05-19,tmin,154
MX000017004,1968-05-19,prcp,0
MX000017004,1968-05-20,tmax,271
MX000017004,1968-05-20,tmin,131
MX000017004,1968-05-20,prcp,0
MX000017004,1968-05-21,tmax,270
MX000017004,1968-05-21,tmin,122
MX000017004,1968-05-21,prcp,0
MX000017004,1968-05-22,tmax,290
MX000017004,1968-05-22,tmin,142
MX000017004,1968-05-22,prcp,0
MX000017004,1968-05-23,tmax,275
MX000017004,1968-05-23,tmin,120
MX000017004,1968-05-23,prcp,0
MX000017004,1968-05-24,tmax,270
MX000017004,1968-05-24,tmin,163
MX000017004,1968-05-24,prcp,510
MX000017004,1968-05-25,tmax,292
MX000017004,1968-05-25,tmin,160
MX000017004,1968-05-25,prcp,190
MX000017004,1968-05-26,tmax,242
MX000017004,1968-05-26,tmin,142
MX000017004,1968-05-26,prcp,0
MX000017004,1968-05-27,tmax,245
MX000017004,1968-05-27,tmin,150
MX000017004,1968-05-27,prcp,0
MX000017004,1968-05-28,tmax,235
MX000017004,1968-05-28,tmin,130
MX000017004,1968-05-28,prcp,0
MX000017004,1968-05-29,tmax,270
MX000017004,1968-05-29,tmin,125
MX000017004,1968-05-29,prcp,0
MX000017004,1968-05-30,tmax,250
MX000017004,1968-05-30,tmin,110
MX000017004,1968-05-30,prcp,0
MX000017004,1968-05-31,tmax,255
MX000017004,1968-05-31,tmin,110
MX000017004,1968-05-31,prcp,0
MX000017004,1968-06-01,tmax,160
MX000017004,1968-06-01,tmin,110
MX000017004,1968-06-01,prcp,0
MX000017004,1968-06-02,tmax,250
MX000017004,1968-06-02,tmin,110
MX000017004,1968-06-02,prcp,0
MX000017004,1968-06-03,tmax,300
MX000017004,1968-06-03,tmin,120
MX000017004,1968-06-03,prcp,0
MX000017004,1968-06-04,tmax,240
MX000017004,1968-06-04,tmin,180
MX000017004,1968-06-04,prcp,0
MX000017004,1968-06-05,tmax,290
MX000017004,1968-06-05,tmin,170
MX000017004,1968-06-05,prcp,127
MX000017004,1968-06-06,tmax,240
MX000017004,1968-06-06,tmin,145
MX000017004,1968-06-06,prcp,0
MX000017004,1968-06-07,tmax,240
MX000017004,1968-06-07,tmin,150
MX000017004,1968-06-07,prcp,0
MX000017004,1968-06-08,tmax,240
MX000017004,1968-06-08,tmin,150
MX000017004,1968-06-08,prcp,105
MX000017004,1968-06-09,tmax,240
MX000017004,1968-06-09,tmin,150
MX000017004,1968-06-09,prcp,15
MX000017004,1968-06-10,tmax,255
MX000017004,1968-06-10,tmin,150
MX000017004,1968-06-10,prcp,0
MX000017004,1968-06-11,tmax,260
MX000017004,1968-06-11,tmin,130
MX000017004,1968-06-11,prcp,0
MX000017004,1968-06-12,tmax,250
MX000017004,1968-06-12,tmin,125
MX000017004,1968-06-12,prcp,0
MX000017004,1968-06-13,tmax,255
MX000017004,1968-06-13,tmin,120
MX000017004,1968-06-13,prcp,0
MX000017004,1968-06-14,tmax,300
MX000017004,1968-06-14,tmin,140
MX000017004,1968-06-14,prcp,0
MX000017004,1968-06-15,tmax,290
MX000017004,1968-06-15,tmin,155
MX000017004,1968-06-15,prcp,0
MX000017004,1968-06-16,tmax,290
MX000017004,1968-06-16,tmin,185
MX000017004,1968-06-16,prcp,0
MX000017004,1968-06-17,tmax,270
MX000017004,1968-06-17,tmin,190
MX000017004,1968-06-17,prcp,45
MX000017004,1968-06-18,tmax,220
MX000017004,1968-06-18,tmin,160
MX000017004,1968-06-18,prcp,250
MX000017004,1968-06-19,tmax,240
MX000017004,1968-06-19,tmin,160
MX000017004,1968-06-19,prcp,0
MX000017004,1968-06-20,tmax,230
MX000017004,1968-06-20,tmin,170
MX000017004,1968-06-20,prcp,225
MX000017004,1968-06-21,tmax,245
MX000017004,1968-06-21,tmin,120
MX000017004,1968-06-21,prcp,0
MX000017004,1968-06-22,tmax,225
MX000017004,1968-06-22,tmin,90
MX000017004,1968-06-22,prcp,0
MX000017004,1968-06-23,tmax,260
MX000017004,1968-06-23,tmin,120
MX000017004,1968-06-23,prcp,0
MX000017004,1968-06-24,tmax,250
MX000017004,1968-06-24,tmin,135
MX000017004,1968-06-24,prcp,0
MX000017004,1968-06-25,tmax,280
MX000017004,1968-06-25,tmin,150
MX000017004,1968-06-25,prcp,15
MX000017004,1968-06-26,tmax,290
MX000017004,1968-06-26,tmin,150
MX000017004,1968-06-26,prcp,0
MX000017004,1968-06-27,tmax,330
MX000017004,1968-06-27,tmin,185
MX000017004,1968-06-27,prcp,0
MX000017004,1968-06-28,tmax,250
MX000017004,1968-06-28,tmin,170
MX000017004,1968-06-28,prcp,0
MX000017004,1968-06-29,tmax,240
MX000017004,1968-06-29,tmin,150
MX000017004,1968-06-29,prcp,105
MX000017004,1968-06-30,tmax,260
MX000017004,1968-06-30,tmin,155
MX000017004,1968-06-30,prcp,0
MX000017004,1968-07-01,tmax,220
MX000017004,1968-07-01,tmin,150
MX000017004,1968-07-01,prcp,10
MX000017004,1968-07-02,tmax,260
MX000017004,1968-07-02,tmin,130
MX000017004,1968-07-02,prcp,0
MX000017004,1968-07-03,tmax,270
MX000017004,1968-07-03,tmin,150
MX000017004,1968-07-03,prcp,0
MX000017004,1968-07-04,tmax,250
MX000017004,1968-07-04,tmin,150
MX000017004,1968-07-04,prcp,0
MX000017004,1968-07-05,tmax,220
MX000017004,1968-07-05,tmin,130
